x-axis,1,2
second,Volt,Volt
-58.00000E-03,+12.72073E-03,+3.26214063E+00
-57.94200E-03,+12.82798E-03,+3.26214063E+00
-57.88400E-03,+12.64033E-03,+3.27106542E+00
-57.82600E-03,+12.72073E-03,+3.26214063E+00
-57.76800E-03,+12.64933E-03,+3.26214063E+00
-57.71000E-03,+12.78344E-03,+3.24425159E+00
-57.65200E-03,+12.64033E-03,+3.26214063E+00
-57.59400E-03,+12.72073E-03,+3.25100438E+00
-57.53600E-03,+12.73874E-03,+3.26214063E+00
-57.47800E-03,+12.72089E-03,+3.24204013E+00
-57.42000E-03,+12.73842E-03,+3.26214063E+00
-57.36200E-03,+12.72073E-03,+3.26214063E+00
-57.30400E-03,+12.74711E-03,+3.26214063E+00
-57.24600E-03,+12.72073E-03,+3.26214063E+00
-57.18800E-03,+12.71204E-03,+3.24421212E+00
-57.13000E-03,+12.71994E-03,+3.26897236E+00
-57.07200E-03,+12.71236E-03,+3.25313691E+00
-57.01400E-03,+12.78297E-03,+3.26214063E+00
-56.95600E-03,+12.64096E-03,+3.26214063E+00
-56.89800E-03,+12.73826E-03,+3.26214063E+00
-56.84000E-03,+12.72073E-03,+3.26214063E+00
-56.78200E-03,+12.66639E-03,+3.24883239E+00
-56.72400E-03,+12.80113E-03,+3.26447050E+00
-56.66600E-03,+12.56845E-03,+3.26214063E+00
-56.60800E-03,+12.66797E-03,+3.24863505E+00
-56.55000E-03,+12.67650E-03,+3.26214063E+00
-56.49200E-03,+12.64033E-03,+3.26214063E+00
-56.43400E-03,+12.88106E-03,+3.26214063E+00
-56.37600E-03,+12.81851E-03,+3.26214063E+00
-56.31800E-03,+12.65028E-03,+3.26214063E+00
-56.26000E-03,+12.85421E-03,+3.25530890E+00
-56.20200E-03,+12.94298E-03,+3.26214063E+00
-56.14400E-03,+12.92007E-03,+3.26214063E+00
-56.08600E-03,+12.74695E-03,+3.25558518E+00
-56.02800E-03,+12.72073E-03,+3.26214063E+00
-55.97000E-03,+12.75769E-03,+3.26214063E+00
-55.91200E-03,+12.88090E-03,+3.24219800E+00
-55.85400E-03,+12.73795E-03,+3.26214063E+00
-55.79600E-03,+12.77633E-03,+3.26214063E+00
-55.73800E-03,+12.72073E-03,+3.26214063E+00
-55.68000E-03,+12.71109E-03,+3.26214063E+00
-55.62200E-03,+12.87332E-03,+3.26419422E+00
-55.56400E-03,+12.80113E-03,+3.24855611E+00
-55.50600E-03,+12.80113E-03,+3.26214063E+00
-55.44800E-03,+12.80113E-03,+3.26214063E+00
