x-axis,1,2
second,Volt,Volt
-600.00E-06,+4.66439E-03,+112.04148E-03
-550.00E-06,+4.75906E-03,+112.04148E-03
-500.00E-06,+4.82648E-03,+112.04148E-03
-450.00E-06,+4.81093E-03,+115.67171E-03
-400.00E-06,+4.73442E-03,+112.04148E-03
-350.00E-06,+4.83167E-03,+113.72603E-03
-300.00E-06,+4.81482E-03,+112.04148E-03
-250.00E-06,+4.85241E-03,+115.80045E-03
-200.00E-06,+4.87970E-03,+115.28549E-03
-150.00E-06,+4.75649E-03,+116.06158E-03
-100.00E-06,+4.73442E-03,+114.89198E-03
-50.00E-06,+4.81482E-03,+112.04148E-03
+0.0E+00,+4.84598E-03,+136.16208E-03
+50.00E-06,+4.83560E-03,+256.76509E-03
+100.00E-06,+4.71360E-03,+319.14831E-03
+150.00E-06,+4.65406E-03,+116.05793E-03
+200.00E-06,+4.53342E-03,+289.84531E-03
+250.00E-06,+3.38708E-03,+232.88738E-03
+300.00E-06,+3.85912E-03,+104.00127E-03
+350.00E-06,+2.96933E-03,+228.49930E-03
+400.00E-06,+4.52179E-03,+260.25200E-03
+450.00E-06,+4.51900E-03,+95.96107E-03
+500.00E-06,+4.48538E-03,+266.37205E-03
+550.00E-06,+3.28465E-03,+112.29531E-03
+600.00E-06,+2.88371E-03,+262.22321E-03
+650.00E-06,+4.41918E-03,+89.61272E-03
+700.00E-06,+4.41936E-03,+226.66047E-03
+750.00E-06,+4.41664E-03,+219.81905E-03
+800.00E-06,+4.41281E-03,+87.92087E-03
+850.00E-06,+4.32572E-03,+145.09616E-03
+900.00E-06,+4.16635E-03,+244.70479E-03
+950.00E-06,+3.82003E-03,+224.09298E-03
+1.00000E-03,+3.60254E-03,+134.61356E-03
+1.05000E-03,+3.56859E-03,+83.90077E-03
+1.10000E-03,+3.88623E-03,+99.58401E-03
+1.15000E-03,+4.05741E-03,+152.24248E-03
+1.20000E-03,+4.16495E-03,+210.20115E-03
+1.25000E-03,+4.27915E-03,+240.68469E-03
+1.30000E-03,+4.36993E-03,+244.97321E-03
+1.35000E-03,+4.34779E-03,+227.85560E-03
+1.40000E-03,+4.43496E-03,+202.69779E-03
+1.45000E-03,+4.45302E-03,+172.34298E-03
+1.50000E-03,+4.49182E-03,+144.20228E-03
+1.55000E-03,+4.47527E-03,+119.18415E-03
+1.60000E-03,+4.45452E-03,+95.96107E-03
+1.65000E-03,+4.52294E-03,+87.92087E-03
+1.70000E-03,+4.53320E-03,+79.89161E-03
+1.75000E-03,+4.48295E-03,+75.86057E-03
